@relation words-weka.filters.unsupervised.attribute.Remove-R5-49

@attribute word1Length numeric
@attribute word2Length numeric
@attribute word2-word1Length numeric
@attribute word2-word1LengthAbs numeric
@attribute damerau numeric
@attribute levenshtein numeric
@attribute dice numeric
@attribute hamming numeric
@attribute classe {true,false}

@data
118,113,-5,5,79,79,0.859031,70,false
186,183,-3,3,13,13,0.041322,132,false
141,94,-47,47,126,126,1,99,true
144,126,-18,18,133,133,1,96,true
114,51,-63,63,101,101,1,78,true
174,79,-95,95,153,153,1,135,true
200,74,-126,126,126,126,0.466667,159,false
88,84,-4,4,58,58,0.880952,49,false
154,116,-38,38,38,38,0.142857,106,false
91,61,-30,30,63,64,0.878378,56,false
175,128,-47,47,156,156,1,125,true
119,86,-33,33,107,107,1,77,true
193,122,-71,71,145,145,0.845659,145,false
71,70,-1,1,69,69,1,49,true
52,52,0,0,0,0,0,19,false
37,40,3,3,38,38,1,25,true
141,92,-49,49,100,101,0.825328,96,false
54,54,0,0,30,30,0.865385,19,false
92,54,-38,38,82,82,1,65,true
98,76,-22,22,29,29,0.2,60,false
20,18,-2,2,19,19,1,16,true
7,8,1,1,8,8,1,6,true
130,110,-20,20,20,20,0.084746,81,false
43,43,0,0,23,24,0.829268,12,false
140,56,-84,84,91,91,0.489583,109,false
129,99,-30,30,118,118,1,88,true
20,22,2,2,11,11,0.631579,6,false
66,62,-4,4,51,51,0.967742,30,false
55,56,1,1,2,2,0.028037,20,false
154,32,-122,122,142,142,1,130,true
129,120,-9,9,86,86,0.836735,78,false
192,136,-56,56,172,172,1,142,true
71,67,-4,4,4,4,0.029851,32,false
126,80,-46,46,112,112,1,92,true
153,76,-77,77,134,134,1,110,true
93,65,-28,28,80,80,1,58,true
154,71,-83,83,119,119,0.828054,115,false
67,66,-1,1,64,64,1,45,true
187,186,-1,1,130,130,0.886179,134,false
103,103,0,0,0,0,0,55,false
135,98,-37,37,119,119,1,91,true
118,90,-28,28,109,109,1,79,true
54,49,-5,5,53,53,1,36,true
174,43,-131,131,148,148,0.726415,147,false
22,17,-5,5,21,21,1,18,true
49,51,2,2,34,34,0.9375,22,false
12,11,-1,1,1,1,0.052632,2,false
148,101,-47,47,130,130,1,107,true
74,75,1,1,73,73,1,40,true
25,26,1,1,25,25,1,18,true
180,64,-116,116,159,160,0.958333,141,false
194,164,-30,30,175,175,0.99435,147,true
15,15,0,0,0,0,0,2,false
36,16,-20,20,20,20,0.416667,21,false
120,76,-44,44,107,107,1,81,true
152,76,-76,76,76,76,0.339286,109,false
119,105,-14,14,111,111,1,76,true
29,29,0,0,28,28,1,23,true
34,38,4,4,35,35,1,23,true
84,64,-20,20,62,62,0.888889,48,false
100,70,-30,30,89,89,1,65,true
15,15,0,0,8,8,0.769231,1,false
193,12,-181,181,185,185,1,182,true
141,143,2,2,135,135,1,93,true
179,140,-39,39,162,162,1,128,true
127,112,-15,15,89,89,0.863248,80,false
123,42,-81,81,112,112,1,95,true
53,55,2,2,51,51,1,32,true
185,38,-147,147,171,171,1,161,true
22,18,-4,4,16,16,1,10,false
140,69,-71,71,111,113,0.960784,101,false
46,31,-15,15,43,43,1,29,true
138,113,-25,25,89,89,0.862348,88,false
46,49,3,3,3,3,0.032967,16,false
138,44,-94,94,94,94,0.52809,106,false
132,104,-28,28,37,37,0.172414,84,false
156,158,2,2,152,152,1,106,true
99,58,-41,41,89,89,1,74,true
32,32,0,0,20,20,0.9,9,false
114,73,-41,41,41,41,0.224044,75,false
88,89,1,1,46,46,0.780347,47,false
59,59,0,0,1,1,0.017544,20,false
176,82,-94,94,158,158,1,135,true
99,49,-50,50,90,90,1,69,true
153,114,-39,39,138,138,1,111,true
188,32,-156,156,172,172,1,164,true
6,6,0,0,6,6,1,6,true
143,126,-17,17,132,132,1,94,true
51,44,-7,7,34,35,1,22,false
110,95,-15,15,101,101,1,65,true
183,44,-139,139,165,165,1,154,true
175,110,-65,65,153,153,1,132,true
126,102,-24,24,114,114,1,80,true
161,104,-57,57,142,142,0.992337,115,true
72,71,-1,1,69,69,1,40,true
182,61,-121,121,121,121,0.506276,146,false
33,35,2,2,34,34,1,22,true
153,63,-90,90,112,112,0.849057,113,false
151,143,-8,8,108,109,0.931034,98,false
151,113,-38,38,113,113,0.853282,101,false
198,107,-91,91,177,177,1,149,true
28,28,0,0,0,0,0,6,false
87,43,-44,44,78,78,1,60,true
128,95,-33,33,99,100,0.890411,85,false
77,60,-17,17,19,19,0.157895,38,false
198,118,-80,80,92,92,0.346154,151,false
132,94,-38,38,115,115,1,88,true
20,23,3,3,15,15,0.948718,5,false
194,175,-19,19,34,34,0.112329,139,false
165,133,-32,32,149,149,1,116,true
179,100,-79,79,153,153,1,135,true
100,100,0,0,40,40,0.459184,55,false
198,98,-100,100,176,176,1,154,true
182,97,-85,85,160,160,1,139,true
197,207,10,10,129,129,0.839599,143,false
101,64,-37,37,77,77,0.937888,65,false
20,20,0,0,20,20,1,15,true
113,84,-29,29,102,103,1,73,true
83,79,-4,4,54,54,0.810127,40,false
92,98,6,6,91,91,1,54,true
42,40,-2,2,2,2,0.025641,16,false
90,74,-16,16,81,81,1,56,true
181,77,-104,104,143,143,0.929134,141,false
67,57,-10,10,60,60,1,41,true
104,27,-77,77,95,95,1,81,true
102,53,-49,49,49,49,0.324503,67,false
23,20,-3,3,22,22,1,18,true
183,87,-96,96,164,164,1,140,true
60,48,-12,12,56,56,1,43,true
159,150,-9,9,9,9,0.029508,104,false
32,32,0,0,14,14,0.733333,7,false
3,3,0,0,0,0,0,0,false
56,61,5,5,57,57,1,34,true
157,109,-48,48,141,141,1,111,true
37,32,-5,5,33,33,1,23,true
65,41,-24,24,31,31,0.372549,36,false
96,71,-25,25,84,84,0.98773,64,true
130,70,-60,60,119,119,1,96,true
7,7,0,0,7,7,1,5,true
145,128,-17,17,29,29,0.130112,94,false
101,75,-26,26,89,89,0.988372,66,true
116,99,-17,17,105,105,1,77,true
95,97,2,2,2,2,0.010638,47,false
62,45,-17,17,39,39,0.84466,34,false
114,74,-40,40,82,83,0.880435,72,false
23,23,0,0,23,23,1,19,true
171,64,-107,107,143,144,0.948052,132,false
89,59,-30,30,67,67,0.958333,51,false
109,77,-32,32,98,98,1,76,true
98,74,-24,24,31,31,0.214286,57,false
90,46,-44,44,81,81,1,67,true
169,129,-40,40,40,40,0.136054,116,false
127,60,-67,67,76,76,0.464481,94,false
81,49,-32,32,72,72,1,53,true
182,73,-109,109,123,123,0.52988,141,false
2,2,0,0,2,2,?,2,true
50,52,2,2,36,37,0.959184,19,false
50,41,-9,9,46,46,1,34,true
112,96,-16,16,102,102,1,70,true
10,10,0,0,3,3,0.375,1,false
173,158,-15,15,156,156,1,122,true
14,14,0,0,14,14,1,11,true
193,44,-149,149,149,149,0.639485,163,false
28,29,1,1,28,28,1,18,true
184,70,-114,114,168,168,1,146,true
130,80,-50,50,58,58,0.300971,89,false
198,80,-118,118,175,175,1,160,true
89,99,10,10,90,90,1,55,true
75,72,-3,3,4,4,0.034965,37,false
36,20,-16,16,16,16,0.307692,20,false
18,18,0,0,18,18,1,14,true
112,44,-68,68,97,97,0.947368,82,false
68,28,-40,40,40,40,0.434783,47,false
133,132,-1,1,7,7,0.02682,82,false
132,111,-21,21,119,119,1,96,true
37,24,-13,13,30,30,0.929825,17,false
167,103,-64,64,149,149,0.992481,123,true
158,112,-46,46,54,54,0.218045,108,false
38,36,-2,2,2,2,0.028571,8,false
13,13,0,0,13,13,1,12,true
30,30,0,0,29,29,1,20,true
166,111,-55,55,130,130,0.897436,119,false
147,46,-101,101,132,132,1,120,true
158,123,-35,35,121,121,0.876812,107,false
46,46,0,0,27,27,0.772727,14,false
173,94,-79,79,94,94,0.391635,126,false
133,88,-45,45,120,120,1,91,true
112,63,-49,49,85,86,0.847953,76,false
120,79,-41,41,107,107,1,80,true
43,28,-15,15,39,39,1,33,true
152,33,-119,119,126,126,0.723757,127,false
153,106,-47,47,138,138,1,112,true
12,12,0,0,4,4,0.6,4,false
92,54,-38,38,82,82,1,68,true
132,22,-110,110,123,123,1,113,true
131,131,0,0,126,126,1,86,true
65,65,0,0,63,63,1,36,true
131,29,-102,102,110,110,0.729032,109,false
34,28,-6,6,33,33,1,27,true
3,4,1,1,4,4,1,3,true
58,41,-17,17,43,43,0.852632,27,false
45,35,-10,10,16,16,0.236842,16,false
86,73,-13,13,80,80,1,54,true
40,21,-19,19,31,31,0.929825,21,false
9,9,0,0,0,0,0,1,false
163,150,-13,13,106,106,0.838188,115,false
70,70,0,0,30,30,0.544118,33,false
135,19,-116,116,126,126,1,118,true
187,162,-25,25,35,35,0.130435,135,false
4,5,1,1,1,1,0.2,1,false
161,80,-81,81,142,142,1,117,true
185,61,-124,124,166,166,1,154,true
99,97,-2,2,97,97,1,61,true
200,70,-130,130,143,143,0.556391,162,false
174,114,-60,60,80,80,0.302817,128,false
108,52,-56,56,95,95,1,78,true
14,14,0,0,11,11,1,0,false
59,54,-5,5,56,56,1,38,true
109,83,-26,26,101,101,1,70,true
174,102,-72,72,134,134,0.904412,126,false
24,27,3,3,26,26,1,15,true
81,74,-7,7,58,58,0.89404,39,false
23,23,0,0,10,11,0.857143,3,false
111,63,-48,48,95,95,1,80,true
162,106,-56,56,72,72,0.310606,113,false
39,39,0,0,36,36,1,21,true
12,12,0,0,6,6,0.7,3,false
164,167,3,3,159,159,1,115,true
54,38,-16,16,49,49,1,38,true
105,41,-64,64,94,94,1,78,true
13,13,0,0,12,12,1,9,true
188,117,-71,71,167,167,1,140,true
89,83,-6,6,12,12,0.095238,50,false
120,116,-4,4,116,116,1,79,true
126,52,-74,74,74,74,0.425287,93,false
123,86,-37,37,110,110,1,83,true
77,40,-37,37,69,69,1,54,true
105,63,-42,42,85,85,1,69,false
69,49,-20,20,63,63,1,49,true
157,125,-32,32,118,119,0.877698,107,false
88,52,-36,36,75,75,1,59,true
86,54,-32,32,67,67,0.911765,53,false
60,60,0,0,58,58,1,37,true
67,70,3,3,65,65,1,38,true
16,5,-11,11,11,11,0.647059,11,false
22,19,-3,3,20,20,1,16,true
71,38,-33,33,62,62,1,49,true
83,56,-27,27,27,27,0.2,47,false
61,58,-3,3,59,59,1,40,true
60,60,0,0,58,58,1,34,true
12,12,0,0,12,12,1,11,true
98,63,-35,35,89,89,1,68,true
115,67,-48,48,92,92,0.876404,79,false
160,73,-87,87,142,142,0.991266,121,true
150,133,-17,17,86,88,0.849462,103,false
156,75,-81,81,125,125,0.920705,116,false
115,88,-27,27,33,33,0.18593,69,false
162,60,-102,102,126,126,0.853211,124,false
160,67,-93,93,101,101,0.488789,121,false
129,119,-10,10,62,63,0.744856,78,false
33,35,2,2,34,34,1,23,true
5,5,0,0,5,5,1,5,true
144,94,-50,50,109,109,0.880342,98,false
145,98,-47,47,118,118,0.991597,99,false
13,13,0,0,13,13,1,13,true
117,38,-79,79,79,79,0.523179,90,false
56,17,-39,39,51,51,1,48,true
38,20,-18,18,30,30,1,28,true
88,47,-41,41,78,78,1,61,true
63,56,-7,7,58,58,1,30,true
23,24,1,1,1,1,0.023256,4,false
150,40,-110,110,138,138,1,124,true
99,45,-54,54,88,88,1,72,true
31,31,0,0,31,31,1,23,true
163,122,-41,41,107,108,0.829181,113,false
86,59,-27,27,62,62,0.914894,48,false
134,70,-64,64,64,64,0.32,95,false
32,36,4,4,4,4,0.0625,10,false
135,52,-83,83,120,120,1,102,true
189,66,-123,123,161,161,0.912,146,false
39,37,-2,2,2,2,0.027778,9,false
89,48,-41,41,41,41,0.308271,60,false
139,55,-84,84,126,126,1,111,true
114,73,-41,41,86,87,0.934426,68,false
195,144,-51,51,143,143,0.916418,144,false
4,4,0,0,2,2,0.5,1,false
141,126,-15,15,129,129,1,92,true
39,43,4,4,4,4,0.051282,16,false
59,36,-23,23,42,42,0.912088,33,false
200,83,-117,117,175,175,1,159,true
82,74,-8,8,8,8,0.053333,40,false
86,70,-16,16,19,19,0.144737,47,false
148,148,0,0,82,82,0.623288,100,false
166,158,-8,8,155,155,1,117,true
18,15,-3,3,17,17,1,14,true
7,7,0,0,7,7,1,7,true
30,31,1,1,30,30,1,20,true
194,23,-171,171,181,181,1,176,true
145,134,-11,11,11,11,0.04,93,false
92,88,-4,4,88,88,1,57,true
71,37,-34,34,64,64,1,52,true
106,77,-29,29,87,87,0.932961,65,false
197,113,-84,84,173,173,1,151,true
185,64,-121,121,132,132,0.583673,148,false
172,28,-144,144,157,157,1,148,true
30,31,1,1,11,12,0.614035,10,false
173,101,-72,72,154,154,1,133,true
195,116,-79,79,170,170,0.993485,145,true
15,16,1,1,1,1,0.037037,3,false
143,75,-68,68,126,126,1,105,true
26,26,0,0,23,23,1,18,true
184,94,-90,90,96,96,0.389706,142,false
169,118,-51,51,131,131,0.915194,121,false
5,5,0,0,5,5,1,3,true
31,31,0,0,0,0,0,6,false
72,50,-22,22,66,66,1,53,true
96,68,-28,28,36,36,0.25,61,false
164,57,-107,107,145,145,1,127,true
169,64,-105,105,153,153,1,133,true
129,94,-35,35,115,115,1,93,true
53,47,-6,6,48,48,1,33,true
197,29,-168,168,184,184,1,174,true
33,29,-4,4,4,4,0.068966,13,false
14,8,-6,6,14,14,1,14,true
39,36,-3,3,36,36,1,29,true
91,73,-18,18,83,83,1,56,true
133,88,-45,45,103,103,0.870968,88,false
63,55,-8,8,59,59,1,42,true
110,101,-9,9,9,9,0.043478,60,false
126,121,-5,5,115,115,1,80,true
133,111,-22,22,122,122,1,85,true
168,93,-75,75,136,136,0.960938,122,false
104,52,-52,52,95,95,1,75,true
171,78,-93,93,138,138,0.967347,131,false
200,135,-65,65,143,143,0.879154,149,false
69,61,-8,8,65,65,1,45,true
195,109,-86,86,171,172,1,151,true
29,27,-2,2,2,2,0.038462,8,false
105,71,-34,34,44,44,0.290698,63,false
5,5,0,0,0,0,0,0,false
106,80,-26,26,76,76,0.846154,65,false
197,163,-34,34,51,51,0.168539,146,false
147,103,-44,44,55,55,0.252033,101,false
41,45,4,4,43,43,1,26,true
142,82,-60,60,60,60,0.272727,100,false
81,35,-46,46,72,72,1,63,true
151,36,-115,115,125,125,0.704918,123,false
182,111,-71,71,161,161,1,132,true
180,106,-74,74,161,161,1,137,true
55,59,4,4,4,4,0.036364,21,false
88,65,-23,23,80,80,1,58,true
135,63,-72,72,122,122,1,101,true
30,30,0,0,14,15,0.75,7,false
43,39,-4,4,40,40,1,28,true
48,46,-2,2,44,44,1,30,true
167,129,-38,38,151,151,0.993151,118,true
162,62,-100,100,127,127,0.954545,125,false
190,103,-87,87,148,148,0.916667,144,false
188,53,-135,135,135,135,0.567797,154,false
14,14,0,0,6,6,0.333333,4,false
26,24,-2,2,17,17,0.869565,6,false
125,61,-64,64,112,112,1,86,true
121,94,-27,27,30,30,0.146919,75,false
110,103,-7,7,79,80,0.904306,67,false
170,84,-86,86,149,149,1,127,true
179,61,-118,118,149,149,0.940426,146,false
20,20,0,0,10,10,0.777778,2,false
4,4,0,0,1,2,1,0,false
144,38,-106,106,124,124,0.94382,118,false
127,108,-19,19,19,19,0.082969,82,false
192,63,-129,129,173,173,1,154,true
59,30,-29,29,51,51,1,43,true
67,67,0,0,0,0,0,30,false
125,131,6,6,123,123,0.992063,81,true
96,75,-21,21,86,86,1,61,true
192,125,-67,67,171,171,1,143,true
69,41,-28,28,29,29,0.27619,36,false
187,54,-133,133,164,165,0.873418,153,false
107,89,-18,18,18,18,0.09375,64,false
43,22,-21,21,21,21,0.344262,28,false
87,88,1,1,55,55,0.883041,45,false
119,40,-79,79,108,108,1,97,true
195,133,-62,62,154,155,0.925926,148,false
34,27,-7,7,7,7,0.122807,12,false
164,126,-38,38,109,110,0.825175,116,false
195,128,-67,67,171,171,1,148,true
85,81,-4,4,64,64,0.91358,42,false
137,37,-100,100,120,120,0.894118,112,false
184,101,-83,83,157,157,1,135,true
148,62,-86,86,133,133,1,114,true
135,112,-23,23,121,121,0.99177,89,true
196,67,-129,129,177,177,1,156,true
25,25,0,0,15,16,0.956522,4,false
68,74,6,6,6,6,0.043478,29,false
118,81,-37,37,105,105,1,83,true
53,53,0,0,51,51,1,36,true
176,57,-119,119,126,126,0.598253,141,false
32,32,0,0,0,0,0,7,false
122,74,-48,48,48,48,0.25,81,false
109,86,-23,23,78,79,0.853403,69,false
29,29,0,0,29,29,1,23,true
89,66,-23,23,23,23,0.152318,51,false
78,40,-38,38,68,68,1,56,true
93,69,-24,24,32,32,0.227848,52,false
199,158,-41,41,41,41,0.116147,147,false
192,154,-38,38,172,172,1,141,true
166,93,-73,73,73,73,0.286275,123,false
54,17,-37,37,50,50,1,44,true
17,19,2,2,2,2,0.0625,2,false
133,59,-74,74,121,121,1,99,true
169,128,-41,41,118,118,0.890411,120,false
113,88,-25,25,100,100,1,74,true
92,73,-19,19,83,83,1,63,true
133,61,-72,72,76,76,0.431579,93,false
104,63,-41,41,41,41,0.251534,67,false
156,2,-154,154,154,154,1,154,false
15,15,0,0,15,15,1,11,true
24,25,1,1,24,24,1,21,true
128,68,-60,60,112,113,0.989529,95,true
96,66,-30,30,87,87,1,64,true
14,14,0,0,6,6,0.75,2,false
18,18,0,0,18,18,1,15,true
200,138,-62,62,148,149,0.850299,150,false
116,116,0,0,64,64,0.657895,69,false
198,130,-68,68,68,68,0.209877,147,false
150,36,-114,114,114,114,0.626374,125,false
117,45,-72,72,72,72,0.455696,82,false
133,114,-19,19,121,121,1,92,true
113,84,-29,29,102,102,1,76,true
88,36,-52,52,70,70,0.94958,60,false
43,39,-4,4,40,40,1,29,true
17,12,-5,5,17,17,1,15,true
72,58,-14,14,20,20,0.15873,37,false
121,18,-103,103,115,115,1,109,true
41,41,0,0,27,28,0.923077,8,false
174,21,-153,153,164,164,1,155,true
173,45,-128,128,146,146,0.88785,141,false
188,122,-66,66,168,168,1,140,true
140,84,-56,56,128,128,1,100,true
60,54,-6,6,38,38,0.890909,26,false
193,133,-60,60,60,60,0.186335,143,false
120,78,-42,42,106,106,1,81,true
169,119,-50,50,149,149,0.992958,125,true
47,49,2,2,44,44,1,28,true
2,2,0,0,0,0,?,0,false
134,92,-42,42,42,42,0.189189,85,false
42,42,0,0,42,42,1,29,true
172,145,-27,27,104,105,0.840256,120,false
32,34,2,2,33,33,1,16,true
14,14,0,0,7,7,0.916667,2,false
110,64,-46,46,94,94,1,79,true
130,55,-75,75,116,116,1,98,true
160,135,-25,25,25,25,0.086505,113,false
72,56,-16,16,53,53,0.967742,37,false
199,56,-143,143,143,143,0.569721,165,false
157,136,-21,21,21,21,0.072664,106,false
195,182,-13,13,179,179,1,143,true
103,97,-6,6,6,6,0.030928,57,false
155,86,-69,69,69,69,0.291139,109,false
86,80,-6,6,81,81,1,51,true
45,47,2,2,2,2,0.022727,17,false
140,124,-16,16,26,26,0.115385,93,false
162,154,-8,8,113,114,0.916667,109,false
175,75,-100,100,107,107,0.471545,137,false
106,72,-34,34,96,96,1,73,true
52,22,-30,30,45,45,0.971429,37,true
130,25,-105,105,105,105,0.695364,111,false
39,32,-7,7,7,7,0.104478,13,false
2,2,0,0,2,2,?,2,true
79,46,-33,33,73,73,1,55,true
92,77,-15,15,18,18,0.115152,50,false
199,58,-141,141,181,181,1,162,true
69,53,-16,16,16,16,0.135593,33,false
42,44,2,2,29,29,0.926829,14,false
125,62,-63,63,113,113,1,92,true
83,67,-16,16,22,22,0.191781,40,false
116,94,-22,22,108,108,1,75,true
127,41,-86,86,86,86,0.52439,98,false
23,23,0,0,11,11,0.857143,4,false
191,121,-70,70,91,91,0.318182,142,false
84,38,-46,46,75,75,1,63,true
48,48,0,0,47,47,1,35,true
76,55,-21,21,21,21,0.165354,39,false
23,26,3,3,25,25,1,15,true
30,30,0,0,30,30,1,20,true
28,25,-3,3,5,5,0.102041,8,false
98,79,-19,19,87,87,1,67,true
35,35,0,0,35,35,1,20,true
31,31,0,0,15,15,0.517241,10,false
106,36,-70,70,89,90,0.971014,79,false
110,94,-16,16,100,100,1,73,true
96,30,-66,66,88,88,1,80,true
96,92,-4,4,14,14,0.086957,52,false
175,96,-79,79,134,134,0.850187,132,false
19,16,-3,3,19,19,1,17,true
116,42,-74,74,105,105,0.987013,91,true
175,81,-94,94,152,152,1,131,true
179,93,-86,86,160,160,1,137,true
97,96,-1,1,9,9,0.058201,48,false
159,153,-6,6,107,107,0.863636,109,false
149,112,-37,37,135,135,1,103,true
1,1,0,0,0,0,?,0,false
136,118,-18,18,122,122,1,92,true
79,42,-37,37,73,73,1,58,true
133,24,-109,109,113,113,0.751634,115,false
88,50,-38,38,80,80,1,60,true
10,11,1,1,8,8,0.882353,4,false
40,41,1,1,40,40,1,24,true
19,19,0,0,6,6,0.411765,5,false
73,63,-10,10,68,68,1,42,true
25,25,0,0,0,0,0,1,false
173,178,5,5,12,12,0.048991,117,false
74,30,-44,44,58,58,0.94,55,false
39,24,-15,15,36,36,1,30,true
62,50,-12,12,59,59,1,38,true
164,141,-23,23,149,149,1,116,true
42,41,-1,1,39,39,1,27,true
147,141,-6,6,139,139,1,97,true
23,25,2,2,2,2,0.045455,4,false
177,118,-59,59,159,159,1,129,true
62,66,4,4,4,4,0.032258,23,false
40,44,4,4,43,43,1,24,true
150,76,-74,74,134,134,1,108,true
145,88,-57,57,129,129,0.991266,103,true
52,51,-1,1,39,39,0.919192,21,false
53,51,-2,2,53,53,1,32,true
151,126,-25,25,137,137,1,101,true
188,39,-149,149,163,163,0.766816,158,false
85,79,-6,6,62,62,0.9,46,false
182,66,-116,116,164,164,1,146,true
56,38,-18,18,50,50,1,37,true
185,125,-60,60,166,166,0.993464,135,true
153,100,-53,53,136,136,1,111,true
5,6,1,1,5,5,1,4,true
154,137,-17,17,26,26,0.094077,106,false
180,154,-26,26,164,164,1,130,true
65,65,0,0,65,65,1,40,true
186,24,-162,162,175,175,1,168,true
93,72,-21,21,85,85,1,61,true
46,46,0,0,14,14,0.340909,24,false
157,50,-107,107,123,124,0.901478,124,false
27,23,-4,4,26,26,1,18,true
140,8,-132,132,134,134,0.986111,133,false
41,40,-1,1,4,4,0.064935,11,false
147,106,-41,41,128,128,1,103,true
32,33,1,1,31,31,1,21,true
165,94,-71,71,86,86,0.364706,118,false
109,101,-8,8,74,74,0.825243,65,false
104,107,3,3,99,99,1,65,true
53,46,-7,7,31,31,0.747368,20,false
193,77,-116,116,172,172,1,152,true
51,55,4,4,4,4,0.039216,19,false
170,43,-127,127,157,157,1,144,true
193,91,-102,102,152,152,0.885714,151,false
125,109,-16,16,86,86,0.895652,77,false
122,109,-13,13,114,114,0.991189,81,true
119,45,-74,74,109,109,1,90,true
73,65,-8,8,16,16,0.134328,37,false
32,31,-1,1,1,1,0.016949,6,false
1,1,0,0,0,0,?,0,false
42,46,4,4,4,4,0.047619,13,false
13,13,0,0,13,13,1,10,true
107,63,-44,44,89,89,0.951807,71,false
13,13,0,0,5,5,0.636364,0,false
146,120,-26,26,36,36,0.145038,94,false
78,64,-14,14,67,67,0.971014,47,true
175,12,-163,163,167,167,0.934426,163,false
10,9,-1,1,1,1,0.066667,2,false
133,61,-72,72,116,116,1,97,true
54,40,-14,14,36,36,0.822222,25,false
46,43,-3,3,30,30,0.835294,15,false
132,34,-98,98,110,110,0.703704,107,false
192,97,-95,95,95,95,0.330986,149,false
182,45,-137,137,137,137,0.61435,147,false
178,117,-61,61,159,159,0.993103,133,true
26,26,0,0,26,26,1,19,true
42,43,1,1,1,1,0.012346,12,false
41,42,1,1,41,41,1,24,true
71,71,0,0,47,47,0.826087,25,false
106,74,-32,32,32,32,0.181818,66,false
24,21,-3,3,3,3,0.073171,6,false
38,27,-11,11,14,14,0.245902,15,false
76,74,-2,2,74,74,1,47,true
13,11,-2,2,13,13,1,13,true
52,56,4,4,37,37,0.846154,15,false
56,27,-29,29,30,30,0.417722,38,false
185,44,-141,141,166,166,0.973333,158,false
174,58,-116,116,158,158,1,142,true
196,30,-166,166,181,181,1,174,true
35,36,1,1,34,34,1,22,true
155,73,-82,82,135,135,1,114,true
182,39,-143,143,166,166,1,158,true
61,69,8,8,8,8,0.063492,21,false
100,51,-49,49,86,86,1,70,true
144,39,-105,105,133,133,1,117,true
139,96,-43,43,121,121,1,95,true
42,41,-1,1,40,40,1,30,true
178,16,-162,162,170,170,1,162,true
150,154,4,4,143,143,1,106,true
42,36,-6,6,39,39,1,29,true
83,68,-15,15,76,76,1,52,true
128,36,-92,92,117,117,1,104,true
193,57,-136,136,136,136,0.552846,159,false
8,8,0,0,8,8,1,8,true
89,78,-11,11,84,84,1,56,true
132,111,-21,21,119,119,0.991632,87,true
84,61,-23,23,67,67,1,45,false
189,82,-107,107,166,166,1,146,true
34,35,1,1,34,34,1,23,true
173,37,-136,136,158,158,1,149,true
50,48,-2,2,47,48,1,29,true
81,59,-22,22,56,56,0.926471,41,false
51,29,-22,22,27,27,0.368421,30,false
98,21,-77,77,89,89,0.965217,80,false
143,125,-18,18,18,18,0.068182,93,false
134,137,3,3,128,128,1,86,true
131,38,-93,93,122,122,1,110,true
53,56,3,3,53,53,1,33,true
55,58,3,3,54,54,1,35,true
41,37,-4,4,7,7,0.108108,15,false
170,55,-115,115,152,152,1,141,true
53,28,-25,25,50,50,1,36,true
139,36,-103,103,118,118,0.894737,113,false
151,122,-29,29,125,125,0.881041,102,false
169,70,-99,99,150,150,1,128,true
178,105,-73,73,134,136,0.863799,134,false
86,27,-59,59,59,59,0.541284,65,false
200,155,-45,45,176,176,1,149,true
72,72,0,0,4,4,0.042857,34,false
124,42,-82,82,106,107,0.876543,97,false
144,115,-29,29,131,131,1,98,true
73,25,-48,48,67,67,1,61,true
188,125,-63,63,149,149,0.941748,140,false
147,124,-23,23,131,131,1,96,true
87,50,-37,37,80,80,1,67,true
91,91,0,0,3,3,0.033708,46,false
37,35,-2,2,35,35,1,23,true
172,99,-73,73,155,155,1,128,true
177,83,-94,94,155,155,0.992188,134,true
117,95,-22,22,82,82,0.846154,69,false
170,63,-107,107,151,151,0.991266,136,true
83,84,1,1,6,6,0.055215,42,false
16,16,0,0,5,6,0.642857,1,false
34,32,-2,2,31,31,1,24,true
134,101,-33,33,33,33,0.142857,86,false
97,75,-22,22,89,89,1,61,true
35,34,-1,1,35,35,1,25,true
104,80,-24,24,24,24,0.133333,62,false
168,174,6,6,102,102,0.822485,114,false
16,16,0,0,14,14,1,10,true
50,15,-35,35,41,41,0.934426,37,false
49,39,-10,10,46,46,1,33,true
90,69,-21,21,83,83,1,56,true
118,30,-88,88,106,106,1,95,true
158,41,-117,117,142,142,0.958763,126,false
119,23,-96,96,110,110,1,103,true
15,15,0,0,15,15,1,13,true
91,42,-49,49,80,80,1,65,true
177,77,-100,100,155,155,1,135,true
22,19,-3,3,21,21,1,17,true
170,39,-131,131,155,155,1,140,true
164,109,-55,55,147,147,1,114,true
99,76,-23,23,66,66,0.812865,55,false
56,55,-1,1,2,2,0.028037,18,false
189,54,-135,135,135,135,0.564854,155,false
176,130,-46,46,160,160,1,130,true
26,27,1,1,1,1,0.020408,6,false
94,91,-3,3,91,91,1,58,true
97,93,-4,4,66,67,0.935484,54,false
191,65,-126,126,169,169,1,152,true
155,62,-93,93,140,140,1,118,true
187,63,-124,124,133,133,0.577236,146,false
200,120,-80,80,179,179,1,151,true
95,62,-33,33,81,81,1,65,true
42,38,-4,4,41,41,1,26,true
115,41,-74,74,104,104,1,87,true
199,74,-125,125,179,179,1,152,true
101,54,-47,47,51,51,0.364238,68,false
148,157,9,9,121,122,0.920266,98,false
113,37,-76,76,96,97,0.986301,88,false
144,113,-31,31,131,131,1,95,true
111,49,-62,62,71,71,0.487179,79,false
195,80,-115,115,174,174,1,156,true
81,42,-39,39,39,39,0.327731,48,false
140,114,-26,26,129,129,1,94,true
59,64,5,5,60,60,1,37,true
