@relation words-weka.filters.unsupervised.attribute.Remove-R51

@attribute word1Length numeric
@attribute word2Length numeric
@attribute word2-word1Length numeric
@attribute word2-word1LengthAbs numeric
@attribute comProbabilityChar0Dist0 numeric
@attribute comProbabilityChar0Dist0DivWord2Length numeric
@attribute comProbabilityCharMDist0 numeric
@attribute comProbabilityChar0DistM numeric
@attribute comProbabilityCharMDistM numeric
@attribute comWeightedTotalProbabilityDist0 numeric
@attribute comWeightedTotalProbabilityDist1 numeric
@attribute comWeightedTotalProbabilityDistM numeric
@attribute comWeightedTotalProbability numeric
@attribute comNormWeightedTotalProbability numeric
@attribute comWeightedTotalProbability(WTPS)DivWord1Length numeric
@attribute comWeightedTotalProbability(WTPS)DivWord2Length numeric
@attribute comWeightedTotalProbability(WTPS)Div numeric
@attribute comMagicalColumnDiv(COD) numeric
@attribute comMagicalColumnDiv2(COD) numeric
@attribute rlmMclcs numeric
@attribute rlmNormMclcs numeric
@attribute rlmTotalLength(SO_ou_RLMSO) numeric
@attribute rlmNormTotalLength(SO_ou_RLMSO_div) numeric
@attribute rlmTotalLength(SO_ou_RLMSO)DivWord2Length numeric
@attribute rlmTotalLength(WSO_ou_RLMWSO)Weighted numeric
@attribute rlmTotalLengthWeightedInv numeric
@attribute rlmMaxLengthOccurrences(MO) numeric
@attribute rlmMaxLength(MORL) numeric
@attribute rlmMinLengthMaxOccurrences(MLMO) numeric
@attribute rlmMaxOccurrencesMinLength(MOML) numeric
@attribute mi0 numeric
@attribute mi1 numeric
@attribute mi2 numeric
@attribute mi3 numeric
@attribute mi4 numeric
@attribute meanMI numeric
@attribute weightedMeanMI numeric
@attribute wmi0 numeric
@attribute wmi1 numeric
@attribute wmi2 numeric
@attribute wmi3 numeric
@attribute wmi4 numeric
@attribute meanWMI numeric
@attribute weightedMeanWMI numeric
@attribute nlcs numeric
@attribute mclcs00 numeric
@attribute mclcs01 numeric
@attribute mclcsLength/2Length/2 numeric
@attribute nmclcs numeric
@attribute damerau numeric
@attribute levenshtein numeric
@attribute dice numeric
@attribute hamming numeric
@attribute classe {true,false}

@data
9,10,1,1,0,0,0,0,1,-5,-3,-2,-40,17.777778,-4.444445,-4,-43.5,-41,4,2,0.044444,8,0.711111,0.8,9,8,7,1,1,7,1.889159,1.889159,1.889159,2.377431,1.966176,1.764474,5.492845,0.94458,0.989631,0.94458,1.522955,1.105156,0.961292,2.920034,0.177778,0,1,0,0.044444,9,9,1,5,false
8,11,3,3,0,0,0,0,0,-10,-10,-10,-110,137.5,-13.75,-10,-110,0,0,1,0.011364,1,0.011364,0.090909,1,1,1,1,1,1,1.906154,1.906154,1.906154,1.906154,1.906154,1.69436,5.180656,0.953077,0.953077,0.953077,0.953077,0.953077,0.86162,2.608894,0.011364,0,0,0,0.011364,11,11,1,7,true
14,7,-7,7,0,0,0,0,0,-5,-5,-4,-34,11.795918,-2.428571,-4.857143,-34,4,1,1,0.010204,2,0.040816,0.285714,2,2,2,1,1,2,1.846889,1.846889,1.94591,1.846889,1.846889,1.628406,4.821726,0.923445,0.923445,0.972955,0.923445,0.923445,0.814203,2.410863,0.040816,0,0,0,0.010204,14,14,1,12,true
10,14,4,4,0,0,0,0,0,-13,-13,-13,-181,234.007143,-18.1,-12.928572,-181,4,1,1,0.007143,1,0.007143,0.071429,1,1,1,1,1,1,1.886697,1.886697,1.886697,2.347214,1.956011,1.813756,5.723116,0.943348,0.943348,0.943348,1.288736,0.978006,0.917344,2.89034,0.007143,0,0,0,0.007143,13,13,1,9,true
4,6,2,2,0,0,0,0,0,-6,-6,-6,-36,54,-9,-6,-36,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.386294,1.386294,1.386294,1.386294,1.386294,1.109036,2.888113,0.693147,0.693147,0.693147,0.693147,0.693147,0.554518,1.444057,0,0,0,0,0,6,6,1,4,true
7,5,-2,2,0,0,0,0,0,-4,-4,-3,-19,10.314286,-2.714286,-3.8,-19,1,1,1,0.028571,1,0.028571,0.2,1,1,1,1,1,1,1.470808,1.470808,1.332179,1.332179,1.470808,1.179464,3.277479,0.735404,0.735404,0.66609,0.66609,0.735404,0.589732,1.63874,0.028571,0,0,0,0.028571,7,7,1,6,true
11,7,-4,4,0,0,0,0,0,-7,-7,-7,-49,31.181818,-4.454546,-7,-49,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.846889,1.94591,1.846889,1.846889,1.846889,1.60365,4.807581,0.923445,0.972955,0.923445,0.923445,0.923445,0.801825,2.40379,0,0,0,0,0,11,11,1,11,true
3,4,1,1,0,0,0,0,0,-4,-4,-4,-16,21.333333,-5.333334,-4,-16,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.098612,1.098612,1.098612,1.098612,1.098612,0.823959,2.014122,0.549306,0.549306,0.549306,0.549306,0.549306,0.41198,1.007061,0,0,0,0,0,4,4,1,3,true
13,12,-1,1,0,0,0,0,0,-10,-10,-10,-119,90.775641,-9.153846,-9.916667,-119,4,1,1,0.00641,2,0.025641,0.166667,2,2,2,1,1,2,2.138333,2.138333,2.196096,2.138333,2.138333,1.991619,6.676614,1.069167,1.069167,1.098048,1.069167,1.069167,1.003774,3.346935,0.025641,0,0,0,0.00641,13,13,1,11,true
8,3,-5,5,0,0,0,0,0,-3,-3,-3,-9,3.375,-1.125,-3,-9,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0.867563,0.867563,0.636514,0.867563,0.867563,0.59291,1.513516,0.433782,0.433782,0.318257,0.433782,0.433782,0.296455,0.756758,0,0,0,0,0,8,8,1,8,false
2,3,1,1,0,0,0,1,0,-2,-1,-1,-5,4.166667,-2.5,-1.666667,-5,-1,0,1,0.166667,1,0.166667,0.333333,1,1,1,1,1,1,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.346574,0.51986,0.346574,0.346574,0.346574,0.288811,0.606504,0.166667,0,1,0,0.166667,2,2,1,1,false
11,12,1,1,0,0,0,0,0,-6,-4,-6,-61,28.189394,-5.545454,-5.083334,-66.75,25,7,3,0.068182,12,1.090909,1,17,10,8,2,1,8,2.019815,2.019815,2.455796,2.019815,2.019815,1.898331,6.256951,1.009907,1.055889,1.537852,1.382875,1.009907,1.01899,3.357934,0.189394,0,1,1,0.121212,9,9,0.894737,6,false
9,7,-2,2,0,0,0.4,0,0,6,1,-1,2,0.063492,0.222222,0.285714,-3.6,23,6,5,0.396825,18,5.142857,2.571429,38,12,8,3,1,8,2.1058,1.549826,1.549826,1.549826,1.648847,1.475105,4.641409,1.827813,0.953879,0.774913,0.774913,0.824423,0.856787,3.185101,0.396825,5,1,1,0.396825,4,4,0.5,4,false
10,7,-3,3,0,0,0,0,0,-6,-6,-6,-42,25.2,-4.2,-6,-42,0,0,1,0.014286,1,0.014286,0.142857,1,1,1,1,1,1,1.94591,1.94591,1.94591,1.94591,1.94591,1.702671,5.045467,0.972955,0.972955,0.972955,1.111949,0.972955,0.86871,2.557482,0.014286,0,0,0,0.014286,9,9,1,9,false
10,7,-3,3,0,0,0,0,0,-7,-7,-7,-49,34.3,-4.9,-7,-49,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.94591,1.94591,1.94591,1.94591,1.94591,1.702671,5.045467,0.972955,0.972955,0.972955,0.972955,0.972955,0.851336,2.522733,0,0,0,0,0,10,10,1,10,true
14,17,3,3,0,0,0,0,0,-13,-13,-13,-220,203.361345,-15.714286,-12.941176,-220,3,1,2,0.016807,5,0.105042,0.294118,6,5,4,1,1,4,2.205599,2.205599,2.524684,2.255109,2.255109,2.11944,7.351204,1.102799,1.102799,1.262342,1.127555,1.127555,1.07692,3.704957,0.037815,0,0,0,0.016807,17,17,1,11,true
1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,?,1,true
14,11,-3,3,0,0,0,0,0,-2,-2,-3,-31,6.24026,-2.214286,-2.818182,-31,13,2,2,0.025974,9,0.525974,0.818182,10,9,8,1,1,8,2.334882,2.334882,2.271869,2.271869,2.271869,2.108802,6.974316,1.276436,1.712417,1.135934,1.135934,1.24493,1.117982,3.89044,0.415584,1,1,0,0.162338,8,8,1,6,false
5,5,0,0,0,0,0,0,0,-5,-5,-5,-25,25,-5,-5,-25,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.609438,1.609438,1.609438,1.609438,1.609438,1.341198,3.674883,0.804719,0.804719,0.804719,0.804719,0.804719,0.670599,1.837442,0,0,0,0,0,5,5,1,5,true
11,5,-6,6,0,0,0,0,0,-3,-3,-3,-15,4.090909,-1.363636,-3,-15,0,0,1,0.018182,2,0.072727,0.4,2,2,2,1,1,2,1.470808,1.609438,1.609438,1.609438,1.609438,1.318093,3.536254,0.735404,0.804719,0.804719,1.126607,0.804719,0.712695,1.848599,0.072727,0,0,1,0.072727,9,9,1,9,false
12,7,-5,5,0,0,0,0,0,-2,-3,-3,-19,4.297619,-1.583333,-2.714286,-19,10,2,1,0.011905,4,0.190476,0.571429,4,4,4,1,1,4,1.747868,1.747868,1.747868,1.747868,1.747868,1.529385,4.531972,1.012928,0.873934,0.963417,0.963417,0.873934,0.804437,2.457178,0.107143,1,0,1,0.011905,10,10,1,9,false
9,4,-5,5,1,0.25,0,0,0,-1,-2,-2,-7,1.361111,-0.777778,-1.75,-7,4,1,1,0.027778,2,0.111111,0.5,2,2,2,1,1,2,1.213008,1.213008,1.386294,1.386294,1.386294,1.039721,2.628183,0.779791,0.606504,0.866434,0.693147,0.693147,0.589175,1.545141,0.111111,1,0,1,0.027778,7,7,1,7,false
9,3,-6,6,0,0,0,0,0,-3,-3,-3,-9,3,-1,-3,-9,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.098612,1.098612,1.098612,0.867563,0.636514,0.823959,2.014122,0.549306,0.549306,0.549306,0.433782,0.318257,0.41198,1.007061,0,0,0,0,0,9,9,1,9,true
10,11,1,1,0,0,0,0,0,-11,-11,-11,-121,133.1,-12.1,-11,-121,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,2.302585,2.302585,2.302585,2.302585,2.302585,2.093259,6.744199,1.151292,1.151292,1.151292,1.151292,1.151292,1.04663,3.372099,0,0,0,0,0,11,11,1,10,true
8,7,-1,1,0,0,0,0,0,0,3,-1,-2,0.071429,-0.25,-0.285714,-5,16,5,4,0.285714,12,2.571429,1.714286,22,9,6,2,1,6,1.94591,1.94591,1.94591,1.94591,1.94591,1.702671,5.045467,1.111949,0.972955,0.972955,0.972955,1.111949,0.886084,2.689526,0.642857,1,4,0,0.285714,4,4,0.636364,2,false
9,10,1,1,0,0,0,0,0,-9,-9,-9,-90,90,-10,-9,-90,0,0,1,0.011111,1,0.011111,0.1,1,1,1,1,1,1,2.043192,2.043192,2.043192,2.043192,2.120208,1.854276,5.808364,1.021596,1.021596,1.021596,1.021596,1.060104,0.927138,2.904182,0.011111,0,0,0,0.011111,10,10,1,8,true
3,2,-1,1,1,0.5,0,0,0,0,-1,-1,-1,0.166667,-0.333333,-0.5,-1,1,1,1,0.166667,1,0.166667,0.5,1,1,1,1,1,1,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.51986,0.346574,0.346574,0.51986,0.51986,0.288811,0.693147,0.166667,1,0,0,0.166667,2,2,1,2,false
4,3,-1,1,1,0.333333,0,0,0,1,1,1,2,0.333333,0.5,0.666667,2,3,2,1,0.083333,3,0.75,1,3,3,3,1,1,3,1.098612,1.098612,1.098612,1.098612,1.098612,0.823959,2.014122,0.732408,0.732408,0.549306,0.732408,0.732408,0.503531,1.281714,0.75,1,1,1,0.083333,2,2,1,1,false
6,2,-4,4,0,0,0,0,0,-1,0,0,-1,0.083333,-0.166667,-0.5,-1,2,1,1,0.083333,1,0.083333,0.5,1,1,1,1,1,1,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.346574,0.346574,0.346574,0.346574,0.346574,0.231049,0.51986,0.083333,0,1,0,0.083333,6,6,1,5,false
10,7,-3,3,0,0,0,0,0,-4,-5,-5,-34,16.514286,-3.4,-4.857143,-34,5,1,1,0.014286,2,0.057143,0.285714,2,2,2,1,1,2,1.846889,1.747868,1.747868,1.747868,1.747868,1.55414,4.645139,1.062438,0.873934,1.012928,0.873934,0.873934,0.811818,2.507894,0.057143,1,0,0,0.014286,9,9,1,8,false
13,2,-11,11,0,0,0,0,0,-2,-2,-2,-4,0.615385,-0.307692,-2,-4,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0.693147,0.693147,0.346574,0.346574,0.693147,0.462098,1.039721,0.346574,0.346574,0.173287,0.173287,0.346574,0.231049,0.51986,0,0,0,0,0,13,13,1,13,true
2,3,1,1,0,0,0,0,0,-3,-3,-3,-9,13.5,-4.5,-3,-9,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.346574,0.346574,0.346574,0.346574,0.346574,0.231049,0.51986,0,0,0,0,0,3,3,1,2,true
2,3,1,1,0,0,0,0,0,-3,-3,-3,-9,13.5,-4.5,-3,-9,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.346574,0.346574,0.346574,0.346574,0.346574,0.231049,0.51986,0,0,0,0,0,3,3,1,2,true
14,6,-8,8,0,0,0,0,0,0,-2,-2,-10,1.190476,-0.714286,-1.666667,-11,14,2,2,0.047619,5,0.297619,0.833333,6,5,4,1,1,4,1.676235,1.676235,1.791759,1.676235,1.676235,1.453276,4.145284,1.136744,0.987431,0.89588,0.838117,0.838117,0.79063,2.445925,0.190476,2,0,0,0.047619,12,12,1,10,false
1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,?,0,false
7,5,-2,2,0.333333,0.066667,0,0,0,1,-2,-2,-7,1.4,-1,-1.4,-9,9,3,2,0.114286,4,0.457143,0.8,5,4,3,1,1,3,1.609438,1.609438,1.609438,1.609438,1.609438,1.341198,3.674883,1.28755,0.804719,0.804719,0.804719,0.804719,0.751071,2.320273,0.257143,3,0,0,0.257143,4,4,1,4,false
14,12,-2,2,0,0,0,0,0,-10,-10,-10,-120,85.714286,-8.571428,-10,-120,0,0,1,0.005952,2,0.02381,0.166667,2,2,2,1,1,2,2.369382,2.369382,2.369382,2.427144,2.427144,2.200452,7.383499,1.184691,1.288229,1.184691,1.213572,1.213572,1.116155,3.755022,0.02381,0,0,1,0.005952,13,13,1,12,true
4,5,1,1,0,0,0,0,0,-4,-4,-4,-19,18.05,-4.75,-3.8,-19,0,0,1,0.05,1,0.05,0.2,1,1,1,1,1,1,1.386294,1.386294,1.386294,1.386294,1.386294,1.109036,2.888113,0.693147,0.693147,0.693147,0.693147,0.866434,0.554518,1.444057,0.05,0,0,0,0.05,5,5,1,4,true
8,8,0,0,0.333333,0.041667,0.333333,0,0,1,-1,-3,-16,4,-2,-2,-18.666666,16,5,2,0.0625,12,2.25,1.5,14,11,10,2,1,10,1.320888,1.320888,1.320888,1.320888,1.320888,1.220622,3.649771,0.895033,0.678424,0.660444,0.678424,0.765068,0.693683,2.145159,0.25,3,1,1,0.140625,4,5,1,4,false
14,5,-9,9,0,0,0,0,0,-3,-3,-2,-14,2.8,-1,-2.8,-14,5,1,1,0.014286,2,0.057143,0.4,2,2,2,1,1,2,1.19355,1.19355,1.19355,1.19355,1.19355,0.994625,2.725271,0.596775,0.596775,0.596775,0.596775,0.596775,0.497312,1.362636,0.057143,0,0,0,0.014286,14,14,1,12,true
8,7,-1,1,0,0,0,0,0,-3,-3,-3,-27,13.017857,-3.375,-3.857143,-27,10,4,1,0.017857,4,0.285714,0.571429,4,4,4,1,1,4,1.549826,1.549826,1.648847,1.549826,1.648847,1.380853,4.071289,0.814886,0.774913,0.824423,0.774913,0.824424,0.705416,2.087989,0.017857,1,1,0,0.017857,7,7,1,7,false
8,10,2,2,0,0,0,0,0,-2,1,-3,-24,7.2,-3,-2.4,-27,24,6,2,0.05,8,0.8,0.8,9,8,7,1,1,7,2.079441,2.079441,2.079441,2.079441,2.079441,1.848392,5.651624,1.169686,1.559581,1.169686,1.039721,1.039721,1.010839,3.259029,0.6125,1,4,2,0.2,5,6,1,1,false
14,13,-1,1,0,0,0,0,0,-10,-10,-10,-129,91.434066,-9.214286,-9.923077,-129,3,1,1,0.005495,4,0.087912,0.307692,4,4,4,1,1,4,2.245035,2.245035,2.298354,2.245035,2.245035,2.128096,7.203596,1.122518,1.122518,1.149177,1.122518,1.122518,1.088426,3.638296,0.049451,0,0,0,0.005495,14,14,1,11,true
8,10,2,2,0.333333,0.033333,0,0,0,3,4,-1,-13,2.1125,-1.625,-1.3,-22.25,8,7.5,4,0.2,18,4.05,1.8,29,14,11,2,1,11,1.213008,1.299651,1.386294,1.386294,1.386294,1.184126,3.524323,0.779791,0.953077,0.693147,0.736469,0.693147,0.659452,2.111314,0.2,3,4,0,0.2,5,5,0.714286,4,false
3,4,1,1,0.333333,0.083333,0.333333,0,0,2,-1,-1,-1,0.083333,-0.333333,-0.25,-3,6,3,2,0.333333,5,2.083333,1.25,7,4,3,2,1,3,1.098612,1.098612,1.098612,1.098612,1.098612,0.823959,2.014122,1.098612,0.549306,0.549306,0.549306,1.098612,0.549306,1.556367,0.75,3,0,0,0.75,1,1,0.333333,0,false
3,4,1,1,0,0,0,0,0,-4,-4,-4,-16,21.333333,-5.333334,-4,-16,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.098612,1.098612,1.098612,1.098612,1.098612,0.823959,2.014122,0.549306,0.549306,0.549306,0.549306,0.549306,0.41198,1.007061,0,0,0,0,0,4,4,1,3,true
14,3,-11,11,0,0,0,0,0,-2,-1,-1,-5,0.595238,-0.357143,-1.666667,-5,6,1,1,0.02381,1,0.02381,0.333333,1,1,1,1,1,1,1.098612,1.098612,1.098612,1.098612,1.098612,0.823959,2.014122,0.549306,0.549306,0.549306,0.549306,0.549306,0.41198,1.007061,0.02381,0,1,0,0.02381,14,14,1,13,false
2,3,1,1,0,0,0,0,1,-2,-1,-1,-5,4.166667,-2.5,-1.666667,-5,-1,0,1,0.166667,1,0.166667,0.333333,1,1,1,1,1,1,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.346574,0.51986,0.346574,0.346574,0.346574,0.288811,0.606504,0.166667,0,1,0,0.166667,2,2,1,2,true
4,6,2,2,0,0,0,0,0,-5,-5,-4,-28,32.666667,-7,-4.666666,-28,-14,0,1,0.041667,2,0.166667,0.333333,2,2,2,1,1,2,1.039721,1.039721,1.039721,1.039721,1.039721,0.831777,2.166085,0.51986,0.51986,0.51986,0.606504,0.51986,0.433217,1.104703,0.041667,0,0,0,0.041667,6,6,1,4,true
1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,?,1,true
2,3,1,1,0,0,0,0,0,-3,-3,-3,-9,13.5,-4.5,-3,-9,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.346574,0.346574,0.346574,0.346574,0.346574,0.231049,0.51986,0,0,0,0,0,3,3,1,2,true
9,5,-4,4,0,0,0,0,0,-5,-5,-5,-25,13.888889,-2.777778,-5,-25,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.609438,1.609438,1.609438,1.609438,1.609438,1.341198,3.674883,0.804719,0.804719,0.804719,0.804719,0.804719,0.670599,1.837442,0,0,0,0,0,9,9,1,9,true
2,3,1,1,0,0,0,0.5,0.5,-1,1,1,-1,0.166667,-0.5,-0.333333,-2,-2,0,1,0.166667,2,0.666667,0.666667,2,2,2,1,1,2,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.346574,0.693147,0.346574,0.346574,0.346574,0.346574,0.693147,0.666667,0,2,0,0.666667,1,1,1,1,false
6,7,1,1,0,0,0,0,0,-6,-6,-6,-42,42,-7,-6,-42,0,0,1,0.02381,1,0.02381,0.142857,1,1,1,1,1,1,1.791759,1.791759,1.791759,1.791759,1.791759,1.535794,4.38981,0.89588,0.89588,0.89588,0.89588,0.89588,0.767897,2.194905,0.02381,0,0,0,0.02381,7,7,1,5,true
4,2,-2,2,0,0,0,0,0,-2,-2,-2,-4,2,-1,-2,-4,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.346574,0.346574,0.346574,0.346574,0.346574,0.231049,0.51986,0,0,0,0,0,4,4,1,4,true
13,12,-1,1,0,0,0,0,0,-8,-8,-8,-90,51.923077,-6.923077,-7.5,-90,6,2,1,0.00641,4,0.102564,0.333333,4,4,4,1,1,4,2.094729,2.094729,2.152492,2.094729,2.094729,1.969142,6.56938,1.047365,1.047365,1.076246,1.105127,1.047365,1.005865,3.322662,0.025641,0,0,0,0.00641,13,13,1,11,true
9,4,-5,5,0,0,0,0,0,-2,-2,-2,-8,1.777778,-0.888889,-2,-8,0,0,1,0.027778,2,0.111111,0.5,2,2,2,1,1,2,1.386294,1.386294,1.386294,1.386294,1.386294,1.109036,2.888113,0.693147,0.693147,0.693147,0.866434,0.693147,0.589175,1.487378,0.111111,0,0,0,0.027778,8,8,1,7,true
8,11,3,3,0,0,0,0,0.5,-4,-4,-4,-35,13.920455,-4.375,-3.181818,-41.3,12,7,5,0.284091,17,3.284091,1.545454,37,11,7,3,1,7,1.992798,1.906155,1.906155,1.906155,1.906154,1.703987,5.267299,0.996399,0.953077,0.953077,1.559581,1.169686,0.94345,2.828597,0.409091,0,0,0,0.284091,6,6,0.6,3,false
9,12,3,3,0,0,0,0,0,-10,-9,-10,-118,128.925926,-13.111111,-9.833333,-118,8,2,1,0.009259,2,0.037037,0.166667,2,2,2,1,1,2,2.120208,2.043192,2.043192,2.043192,2.043192,1.854276,5.865698,1.060104,1.143664,1.021596,1.143664,1.021596,0.951552,3.0244,0.037037,0,1,0,0.009259,11,11,1,7,true
14,6,-8,8,0,0,0,0,0,-4,-4,-4,-24,6.857143,-1.714286,-4,-24,0,0,1,0.011905,2,0.047619,0.333333,2,2,2,1,1,2,1.676235,1.676235,1.791759,1.791759,1.791759,1.502787,4.216524,0.838117,0.987431,0.89588,0.89588,0.89588,0.772724,2.182918,0.047619,0,0,0,0.011905,13,13,1,12,false
1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,?,1,true
1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,?,0,false
11,5,-6,6,0,0,0,0,0,-1,-2,0,-7,0.890909,-0.636364,-1.4,-8,11,3,2,0.072727,4,0.290909,0.8,5,4,3,1,1,3,1.609438,1.609438,1.609438,1.609438,1.609438,1.341198,3.674883,0.965663,0.804719,0.804719,0.804719,0.804719,0.697423,1.998385,0.163636,1,0,0,0.072727,10,10,1,8,false
5,3,-2,2,0,0,0,0,0,-3,-3,-3,-9,5.4,-1.8,-3,-9,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.098612,1.098612,1.098612,1.098612,1.098612,0.823959,2.014122,0.549306,0.549306,0.549306,0.549306,0.549306,0.41198,1.007061,0,0,0,0,0,5,5,1,5,true
6,6,0,0,0,0,0,0,0,-4,-4,-4,-23,14.694444,-3.833333,-3.833333,-23,-8,0,1,0.027778,2,0.111111,0.333333,2,2,2,1,1,2,1.56071,1.56071,1.56071,1.56071,1.56071,1.337752,3.82374,0.780355,0.780355,0.780355,0.780355,0.929668,0.711537,1.966618,0.111111,0,0,0,0.027778,6,6,1,4,true
5,6,1,1,0,0,0,0,0,-6,-6,-6,-36,43.2,-7.2,-6,-36,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.609438,1.609438,1.609438,1.609438,1.609438,1.341198,3.674883,0.804719,0.804719,0.804719,0.804719,0.804719,0.670599,1.837442,0,0,0,0,0,6,6,1,5,true
2,2,0,0,0,0,0,0,0,-2,-2,-2,-4,4,-2,-2,-4,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.346574,0.346574,0.346574,0.346574,0.346574,0.231049,0.51986,0,0,0,0,0,2,2,?,2,true
11,4,-7,7,0,0,0,0,0,0,-2,-2,-6,0.818182,-0.545455,-1.5,-7,10,2,2,0.090909,3,0.204545,0.75,4,3,2,1,1,2,1.386294,1.386294,1.386294,1.386294,1.386294,1.109036,2.888113,1.039721,0.693147,0.693147,0.693147,0.693147,0.623832,1.79063,0.090909,2,0,0,0.090909,9,9,1,9,false
13,11,-2,2,0,0,1,0,0,-4,-3,-6,-61,26.020979,-4.692308,-5.545454,-62.5,16,3,1,0.006993,5,0.174825,0.454545,5,5,5,1,1,5,1.956802,2.019815,1.956802,1.956802,2.019815,1.777981,5.917501,1.055889,1.009907,0.978401,1.087396,1.009907,0.913614,3.073396,0.111888,1,2,0,0.027972,12,12,1,9,true
13,6,-7,7,0,0,0,0,0,-4,-4,-3,-23,6.782051,-1.769231,-3.833333,-23,3,1,1,0.012821,2,0.051282,0.333333,2,2,2,1,1,2,1.676235,1.676235,1.676235,1.676235,1.676235,1.453276,4.126029,0.838117,0.838117,0.838117,0.987431,0.838117,0.747969,2.100343,0.051282,0,0,1,0.012821,12,12,1,11,true
6,8,2,2,0,0,0,0,0,-7,-6,-7,-55,63.020833,-9.166667,-6.875,-55,3,1,1,0.020833,1,0.020833,0.125,1,1,1,1,1,1,1.445186,1.445186,1.445186,1.445186,1.329661,1.205724,3.498347,0.722593,0.871906,0.722593,0.722593,0.664831,0.624192,1.82383,0.020833,0,1,1,0.020833,7,7,1,5,true
11,12,1,1,0,0,0,0,0,-4,-6,-6,-68,35.030303,-6.181818,-5.666666,-70,20,4,1,0.007576,6,0.272727,0.5,6,6,6,1,1,6,2.397895,2.397895,2.397895,2.397895,2.397895,2.198071,7.24135,1.416938,1.198948,1.525933,1.198948,1.198948,1.14445,3.94766,0.272727,2,0,0,0.030303,9,10,1,5,false
1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,?,0,false
2,3,1,1,0,0,0,0,0,-3,-3,-3,-9,13.5,-4.5,-3,-9,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.346574,0.346574,0.346574,0.346574,0.346574,0.231049,0.51986,0,0,0,0,0,3,3,1,2,true
7,3,-4,4,0,0,0,0,0,-2,-2,-2,-6,1.714286,-0.857143,-2,-6,0,0,1,0.047619,1,0.047619,0.333333,1,1,1,1,1,1,0.867563,1.098612,0.867563,0.867563,0.867563,0.708435,1.706057,0.433782,0.732408,0.433782,0.433782,0.433782,0.399993,0.94458,0.047619,0,0,0,0.047619,6,6,1,6,false
